EXCHANGE%3DNASDAQ
MARKET_OPEN_MINUTE=570
MARKET_CLOSE_MINUTE=960
INTERVAL=86400
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME,CDAYS
129,221.08,222.65,216.83,218.12,0,1
130,214.91,217.52,213.14,216.28,0,1
133,214.8699,216.2083,212.9119,214.7251,0,1
134,213.74,215.73,212.65,215.25,0,1
135,213.63,214.88,211.54,213.79,0,1
136,218.452,220.384,212.537,214.126,0,1
137,223.14,225.02,217.28,217.69,0,1
140,222.18,223.15,218.59,222.8,0,1
141,219.71,221.18,217.83,220.28,0,1
142,217.902,218.681,215.727,218.396,0,1
143,222.6,225.51,221.08,221.08,0,1
144,221.3,226.12,220.99,224.77,0,1
147,225.88,226.72,223.6,224.15,0,1
148,226.64,226.773,223.991,224.46,0,1
149,225.34,228.23,223.72,227.77,0,1
150,224.95,227.21,224.04,226.92,0,1
151,228.32,229.48,227.27,227.61,0,1
154,228.08,228.98,226.67,227.34,0,1
155,226.741,228.386,225.963,226.608,0,1
156,229.06,230.64,227.23,227.48,0,1
157,230.91,232.13,229.23,230.84,0,1
158,229.77,231.36,228.22,231.16,0,1
161,222.2226,225.769,221.3387,225.5242,0,1
162,222.42,223.63,220.94,222.33,0,1
163,221.763,222.2775,219.061,219.775,0,1
164,229.97,230.86,225.39,225.77,0,1
165,232.39,232.81,231.09,232.54,0,1
168,234.131,234.81,231.98,233.441,0,1
169,235.45,236.94,234.13,234.33,0,1
170,233.77,236.26,233.12,236.14,0,1
171,232.8,234.06,230.13,234.06,0,1
172,232.14,235.95,231.46,234.4,0,1
175,230.6,230.7,228.77,229.67,0,1
176,227.653,233.177,226.983,229.61,0,1
177,226.28,228.94,226.07,227.68,0,1
178,228.53,228.9,227.27,227.68,0,1
179,230.42,231.07,227.66,228.56,0,1
183,229.08,233.26,227.69,231.91,0,1
184,231.75,232.9,229.17,229.3,0,1
185,235.23,235.23,230.77,233.09,0,1
186,235.83,236.41,233.58,234.96,0,1
189,237.32,238.16,234.79,235.02,0,1
190,238.53,239.22,236.12,237.3,0,1
191,243.9,244.44,239,239.66,0,1
192,245.61,248.44,243.33,245.04,0,1
193,245.48,248.24,245.37,248.14,0,1
196,248.25,249.2,242.87,243.63,0,1
197,249.28,250.74,248.66,250.21,0,1
198,248.98,253.25,248.61,250.14,0,1
199,248.14,250.45,246.25,249.98,0,1
200,245.99,249.72,245.75,246.9,0,1
203,249.016,250.499,246.401,247.173,0,1
204,249.02,249.63,246.26,249.52,0,1
205,247.68,249.82,243.38,249.75,0,1
206,243.36,247.99,243.26,246.25,0,1
207,242.05,245.62,241.06,241.63,0,1
210,244.02,245.97,241.43,243.58,0,1
211,249.1206,249.4353,245.6042,245.6042,0,1
212,258.51,259.24,248.66,249.25,0,1
213,256.83,261.36,256.41,259.53,0,1
214,257.87,260.49,256.99,258.07,0,1
217,261.758,262.6171,259.4004,261.4483,0,1
218,262.79,263.47,260.43,261.93,0,1
219,267.39,267.52,264.74,265.96,0,1
220,264.69,268.18,263.37,266.61,0,1
221,274.65,277.1,271.99,273.39,0,1
224,275.77,276.52,274.09,276.07,0,1
225,275.58,276.2,270.08,275.54,0,1
226,275.27,279.4,274.23,274.68,0,1
227,276.77,277.22,273.73,274.72,0,1
228,276.57,278.67,275.32,277.35,0,1
231,276.83,280.54,275.17,277.6,0,1
232,273.87,277,271.81,275.21,0,1
233,269.88,274.72,268.86,273.66,0,1
234,275.25,275.64,270.23,271.23,0,1
235,267.79,274.81,266.85,274.72,0,1
TIMEZONE_OFFSET=-300
a1257195600,266.728,269.46,263.856,268.271,0,1
1,268.3764,268.4812,263.8859,264.74,0,1
2,269.89,272.48,267.94,270.13,0,1
3,274.051,274.61,271.061,271.473,0,1
4,275.27,275.61,272.48,273.59,0,1
7,280.97,281.01,276.84,277.45,0,1
8,283.1,284.11,280.72,281.08,0,1
9,284.99,286.46,282.65,284.95,0,1
10,283.64,286.16,282.47,284.5,0,1
11,285.74,285.97,283.02,284.36,0,1
14,287.85,288.21,286.1,287.21,0,1
15,288.46,288.46,286.57,287.15,0,1
16,288.04,289.1,285.75,288.04,0,1
17,286.21,286.71,284.72,286.6,0,1
18,284.697,285.514,284.415,284.465,0,1
21,290.88,293.01,287.64,287.96,0,1
22,291.25,291.85,287.98,290.96,0,1
23,292.5771,293.2364,291.0537,292.9095,0,1
a1259344800,289.59,290.94,285.2,285.71,0,1
a1259614800,291.21,291.54,288.27,290.02,0,1
1,294.64,295.31,291.21,293.77,0,1
2,293.46,296.21,292.82,295.19,0,1
3,292.58,295.43,292.21,294.23,0,1
4,292.212,297.119,289.3,296.213,0,1
7,292.83,294.05,290.21,291.82,0,1
8,293.23,295.03,290.71,291.46,0,1
9,294.22,294.37,291.5,293.46,0,1
10,295.45,297.06,294.91,294.92,0,1
11,294.96,297.08,293.57,297.04,0,1
14,297.5671,298.3563,296.0087,297.3224,0,1
15,296.27,297.89,295.2,296.35,0,1
16,298.58,299.88,298.02,299.16,0,1
17,296.67,298.52,296.58,297.92,0,1
18,297.91,299.17,297.2,297.72,0,1
21,299.04,299.62,297.54,298.68,0,1
22,300.26,300.45,299.13,300.37,0,1
23,305.5342,306.1285,301.1236,301.4482,0,1
a1261677600,308.9308,309.4502,305.8291,306.1585,0,1
a1262034000,311.12,312.68,308.93,310.52,0,1
1,309.3903,312.1088,308.8359,312.0576,0,1
2,311.05,311.05,308.7,308.94,0,1
3,309.68,312.39,309.68,312.06,0,1
7,313.06,314.44,311.81,313.16,0,1
8,311.68,313.61,310.46,313.28,0,1
9,303.83,312.62,302.88,312.62,0,1
10,296.75,304.7,296.03,304.4,0,1
11,300.71,301.32,294.26,295.7,0,1
14,300.25,301.93,296.72,301.93,0,1
15,294.94,298.78,293.71,298.74,0,1
16,293.25,293.9,286.66,287.96,0,1
17,294.63,296.8,291.11,291.66,0,1
18,289.71,296.48,288.73,295.5,0,1
22,293.52,294.91,287.86,290.45,0,1
23,289.91,292.7,287.36,292.7,0,1
24,291.1985,293.1158,285.8394,291.4283,0,1
25,274.73,285.01,267.16,281.97,0,1
28,269.73,274.6638,267.4872,273.0217,0,1
29,270.94,274.53,267.88,268.72,0,1
30,270.78,273.55,267.39,270.36,0,1
31,266.8779,273.2265,265.0347,271.9728,0,1
32,264.707,270.225,262.542,268.976,0,1
35,266.243,267.637,264.885,267.034,0,1
36,265.2944,267.2125,263.5412,267.2102,0,1
37,270.14,270.78,263.85,264.07,0,1
38,263.126,268.731,262.517,268.232,0,1
39,265.3794,266.4825,260.9688,263.9358,0,1
42,266.4683,270.729,265.4993,265.9838,0,1
43,267.95,270.49,267.27,269.5,0,1
44,266.955,268.626,263.581,266.768,0,1
45,267.93,269.97,264.49,265.86,0,1
46,266.29,268.31,264.98,266.22,0,1
50,270.38,271.79,266.88,268.3,0,1
51,268.834,271.428,268.536,270.729,0,1
52,271.34,272.23,267.8,268.5,0,1
53,270.111,271.743,269.58,270.23,0,1
56,271.13,273.48,270.23,273.4,0,1
57,267.27,271.54,265.88,271.23,0,1
58,265.47,268.95,264.99,266.93,0,1
59,262.9518,263.9807,259.74,263.2964,0,1
60,263.14,265.61,261.48,263.45,0,1
63,266.08,266.38,263.61,264.34,0,1
64,270.26,272.56,267.24,267.47,0,1
65,272.39,273.79,269.36,270.91,0,1
66,277.02,277.79,272.83,272.98,0,1
67,281.82,283.55,279.67,280.39,0,1
70,280.96,282.31,280.22,282.11,0,1
71,279.81,282.05,277.97,279.65,0,1
72,287.94,288.96,280.82,281.6,0,1
73,290.28,292.81,286.81,286.84,0,1
74,289.48,293.843,289.29,293.776,0,1
TIMEZONE_OFFSET=-240
a1268683200,281.31,284.44,277.72,283.06,0,1
1,282.32,283.93,280.1,280.63,0,1
2,282.4972,285.4392,281.8429,283.8658,0,1
3,282.92,283.94,281.2,282.08,0,1
4,279.72,283.72,278.36,282.83,0,1
7,278.47,283.14,276.86,277.78,0,1
8,274.226,278.877,270.729,278.241,0,1
9,278.3863,279.6448,269.5802,272.4822,0,1
10,281.159,285.714,279.051,279.228,0,1
11,281.0637,283.4113,279.73,282.3524,0,1
14,280.94,282.08,280,281.22,0,1
15,283.07,283.53,279.86,281.13,0,1
16,283.28,284.59,281.12,282.24,0,1
21,285.22,287.15,284.22,285.16,0,1
22,283.83,285.16,282.42,284.45,0,1
23,281.49,284.09,280.65,283.37,0,1
24,283.4613,284.6408,279.745,281.3783,0,1
25,282.83,284.1,281.72,283.72,0,1
28,286.08,286.71,282.83,283.39,0,1
29,293.09,294.15,285.28,285.98,0,1
30,294.21,295.87,291.71,294.73,0,1
31,297.352,298.621,293.849,295.789,0,1
32,274.797,284.121,274.54,281.218,0,1
35,274.77,276.72,272.23,274.1,0,1
36,277.2425,279.5484,275.2545,276.8079,0,1
37,276.87,279.84,275.8,277.95,0,1
38,273.26,275.97,271.4,275.72,0,1
39,272.22,274.39,270.86,273.35,0,1
42,265.55,272.22,264.34,272.21,0,1
43,264.265,268.896,263.354,264.206,0,1
44,264.33,267.15,260.25,265.78,0,1
45,265.73,267.98,263.07,266.42,0,1
46,262.585,268.571,262.457,265.299,0,1
49,265.03,266.19,262.28,262.99,0,1
50,252.93,263.11,251.85,263,0,1
51,254.6251,257.6021,249.9848,250.2395,0,1
52,249.09,258.5,229.77,254.12,0,1
53,246.32,252.41,240.42,249.74,0,1
56,260.56,261.15,256.04,256.73,0,1
57,254.27,259.68,253.86,257.58,0,1
58,252.44,255.76,250.75,255.76,0,1
59,255.18,260.74,254.93,257.99,0,1
60,253.51,255.24,247.88,254.63,0,1
63,253.731,253.9262,248.9258,253.1366,0,1
64,248.94,255.23,248.29,254.74,0,1
65,246.97,249.47,243.63,247.88,0,1
66,237.2675,242.5472,236.6638,242.2925,0,1
67,235.79,242.26,231.97,234.3,0,1
70,238.34,244.65,238.16,240.12,0,1
71,238.296,238.486,231.773,233.843,0,1
72,237.5,244.64,237.26,240.79,0,1
73,244.98,245.91,240.28,242.19,0,1
74,242.57,246.48,241.26,246.12,0,1
78,240.94,245.28,239.82,239.97,0,1
79,246.4383,246.688,240.4893,243.0967,0,1
80,252.55,253.75,247.1,247.31,0,1
81,249.11,254.37,248.1,249.61,0,1
84,242.5172,250.2045,241.3334,249.2805,0,1
85,242.15,244.18,238.53,243.68,0,1
86,236.77,244.2,235.76,243.37,0,1
87,243.26,244.01,237.68,239.94,0,1
88,244.01,244.11,240.57,241.01,0,1
91,241.35,247,241.35,246.99,0,1
92,248.75,249.95,240.85,241.3,0,1
93,250.38,251.75,247.81,247.84,0,1
94,249.79,252.68,248.1,251.47,0,1
95,249.76,251.48,248.82,251,0,1
98,244.036,250.233,242.203,249.7,0,1
99,242.88,248.05,242.62,244.71,0,1
100,240.78,243.2,238.84,243.2,0,1
101,237.312,241.134,236.394,239.59,0,1
102,236.104,238.584,235.045,238.291,0,1
105,235.8,238.54,234.27,236.06,0,1
106,226.9,232.04,225.33,231.49,0,1
107,222.25,228.69,222.14,227.25,0,1
108,219.53,223.98,216.6,222.42,0,1
109,218.0567,220.921,217.782,220.5892,0,1
113,217.817,223.6111,216.5982,221.778,0,1
114,224.87,225.42,217.47,218.94,0,1
115,228.05,228.44,224.61,226.55,0,1
116,233.51,236.39,231.16,235.74,0,1
119,237.68,239.48,235.3,235.95,0,1
120,244.36,246.25,239.9,240.88,0,1
121,245.422,246.668,242.987,244.695,0,1
122,246.76,247.1,241.1,245.62,0,1
123,229.573,235.045,229.53,234.325,0,1
126,232.86,234.59,228.53,230.27,0,1
127,240.55,241.25,230.07,230.28,0,1
128,238.5112,242.6072,237.4773,241.758,0,1
129,242.16,244.25,241,241.37,0,1
130,244.78,245.05,239.76,240.14,0,1
133,244.241,245.129,242.198,244.3,0,1
134,246.069,248.501,244.84,245.042,0,1
135,241.93,247.38,241.09,247.22,0,1
136,242.25,244.2,239.43,242.73,0,1
137,242.18,243.44,239.33,239.59,0,1
140,244.96,246.39,243.23,244.25,0,1
141,244.67,245.98,243.14,245,0,1
142,252.91,253.25,245.28,245.84,0,1
143,253.796,254.046,251.528,252.692,0,1
144,249.86,252.62,247.78,252.45,0,1
147,252.4223,252.4972,250.4309,250.8739,0,1
148,251.6,252.75,249.04,250.92,0,1
149,245.62,248.75,245.5,248.62,0,1
150,245.76,247.13,241.01,241.73,0,1
151,242.93,245.35,242.76,244.26,0,1
154,242.5522,244.6901,240.0107,241.5982,0,1
155,245.01,247.1,242.77,244.02,0,1
156,240.83,245.19,240.53,244.97,0,1
157,233.75,241.01,233.39,240.26,0,1
158,230.779,235.5592,230.2795,233.751,0,1
161,231.8,233.89,228.64,230.52,0,1
162,225.47,228.96,225.23,228.62,0,1
163,227.08,228.68,224.78,224.78,0,1
164,225.26,228.4,224.99,227.8,0,1
165,229.19,229.77,223.6,226.05,0,1
168,226.119,229.65,225.984,229.345,0,1
169,224.78,227.21,223.78,224.83,0,1
170,229.937,232.238,226.024,227.263,0,1
171,231.36,231.98,229.92,231.19,0,1
172,234.91,235.7,233.49,235.02,0,1
176,231.97,233.56,231.28,232.02,0,1
177,235.0547,236.0136,232.0227,232.3624,0,1
178,237.85,239.96,235.05,238.68,0,1
179,237.8319,239.6551,237.3025,239.2705,0,1
182,240.89,241.93,239.53,240.21,0,1
183,239.97,242.13,239.8,240.76,0,1
184,240.08,240.7,239.01,239.74,0,1
185,240.29,240.98,239.47,239.74,0,1
186,244.83,245.35,240.35,241.63,0,1
189,253.89,254.95,245.78,246,0,1
190,256.47,259.73,254.2,254.59,0,1
191,257.74,258.63,255.58,256.17,0,1
192,256.4833,259.5844,255.3944,257.0477,0,1
193,263.381,263.651,258.871,260.609,0,1
196,264.9398,268.1561,264.1595,264.1596,0,1
197,263.32,266.53,258.97,266.47,0,1
198,263.5812,266.2028,262.0931,263.6611,0,1
199,262.632,265.669,259.201,264.315,0,1
200,262.55,265.04,261.24,264.74,0,1
203,260.9138,263.8609,259.1656,262.2125,0,1
204,268.85,269.73,263.01,263.93,0,1
205,266.9078,269.705,264.7055,269.3604,0,1
206,264.74,268.33,264.31,267.84,0,1
207,267.907,268.534,263.546,266.119,0,1
210,269.15,272.03,268.32,268.97,0,1
211,270.4243,272.722,268.6261,269.7899,0,1
212,271.378,273.473,270.894,273.226,0,1
213,270.19,272.35,268.29,271.82,0,1
214,300.42,300.52,295.5,299.34,0,1
217,308.55,309.54,299.97,299.97,0,1
218,303.61,307.1,301.13,304.12,0,1
219,303.69,308.38,303.45,303.77,0,1
220,305.69,307.69,302.7,305.45,0,1
221,305.96,307.1,304.72,305.65,0,1
224,307.9418,312.0576,307.1775,307.4861,0,1
225,308.99,310.3,305.21,306.24,0,1
226,307.93,309.69,305.86,307.58,0,1
227,308.98,310.19,306.34,309.71,0,1
228,306.54,309.19,306.19,308.23,0,1
231,307.19,310.02,305.3,307.56,0,1
232,307.49,309.69,306.98,309.03,0,1
233,309.7799,310.6041,306.4443,308.4412,0,1
234,311.82,314.65,310.74,312.01,0,1
235,312.23,312.43,310.24,311.28,0,1
TIMEZONE_OFFSET=-300
a1289250000,313.07,314.43,311.25,311.7,0,1
1,312.098,315.11,309.945,314.685,0,1
2,311.13,311.19,308.45,310.73,0,1
3,308.29,309.62,306.8,309.54,0,1
4,301.3434,308.1416,300.304,306.688,0,1
7,297.44,301.7,296.73,301.24,0,1
8,291.57,298.65,291.43,296.08,0,1
9,291.483,294.455,290.394,292.208,0,1
10,297.98,299.69,293.99,294.21,0,1
11,295.12,298.65,294.87,298.2,0,1
14,295.31,296.42,291.08,293.44,0,1
15,291.21,294.21,288.81,293.21,0,1
16,297.19,298,293.23,293.36,0,1
a1290794400,294.7,296.19,293.21,294.93,0,1
a1291064400,290.76,294.61,289.69,294.29,0,1
1,277.58,286.87,276.38,286.87,0,1
2,281.89,285.5,280.92,281.22,0,1
3,285.6241,286.3783,282.3924,284.0466,0,1
4,286.21,287.95,283.72,284.44,0,1
7,288.89,290.71,288.02,289.99,0,1
8,293.28,296.2,292.71,295.34,0,1
9,294.97,295.96,291.55,295.69,0,1
10,295.45,297.49,294.21,296.64,0,1
11,295.81,296.7,294.85,296.27,0,1
14,297.01,301.2,296.75,298.26,0,1
15,297.16,298.85,295.94,298.25,0,1
16,294.8548,297.9268,294.2805,296.8029,0,1
17,295.56,296.59,293.74,296.13,0,1
18,295.1,295.98,293.54,295.2,0,1
21,297.2325,298.641,294.0339,297.0277,0,1
22,301.2335,302.0576,298.5087,298.9857,0,1
23,302.44,303.2,301.34,301.7,0,1
24,301.81,302.7,300.71,302.37,0,1
28,300.89,301.59,299.45,301.07,0,1
29,299.16,301.63,298.71,300.72,0,1
30,300.2,300.9,299.16,300.7,0,1
31,299.1306,300.3663,298.3964,298.701,0,1
32,296.69,298.91,295.72,298.07,0,1
35,301.87,302.49,297.94,297.94,0,1
36,300.76,302.79,299.76,302.51,0,1
37,304.23,304.86,299.72,299.73,0,1
38,306.44,308.91,304.72,305.03,0,1
39,307.91,308.82,304.76,307.65,0,1
42,306.8,307.39,303.98,307.09,0,1
43,307.7,309.09,306.94,308.55,0,1
44,308.13,309.37,307.08,309.37,0,1
45,308.04,309.53,306.77,308.18,0,1
46,311.78,311.82,308.23,308.39,0,1
50,319.5,320.67,312.32,312.72,0,1
51,315.56,321.16,314.52,320.74,0,1
52,313.07,316.72,311.33,315.79,0,1
53,305.61,320.54,305.37,319.47,0,1
56,305.23,305.94,300.31,303.48,0,1
57,309.65,310.03,302.96,303.8,0,1
58,307.94,310.93,307.33,309.85,0,1
59,308.0866,309.5402,306.3193,308.6361,0,1
60,300.19,309.87,299.58,309.23,0,1
63,299.88,301.93,297.48,301.5,0,1
64,305.214,306.371,301.254,301.943,0,1
65,305.69,306.86,303.46,305.19,0,1
66,304.77,305.42,302.76,304.44,0,1
67,305.185,305.415,303.002,304.77,0,1
70,306.84,308.886,304.3,304.775,0,1
71,308.8808,309.5046,306.9489,307.1575,0,1
72,307.94,309.42,305.86,308.13,0,1
73,307.91,308.44,305.47,306.64,0,1
74,311.94,312.19,306.19,306.59,0,1
77,313.761,314.505,309.71,311.358,0,1
78,311.76,314.73,311.24,313.35,0,1
79,311.8,312.94,310.74,312.5,0,1
80,312.32,313.31,309.83,310.31,0,1
81,314.72,315.27,311.78,312.69,0,1
85,304.8,312.15,303.58,309.7,0,1
86,305.35,307.04,301.7,304.86,0,1
87,304.11,306.24,300.37,305.39,0,1
88,304.71,307.05,304.45,305.62,0,1
91,306.39,307.94,303.7,304.7,0,1
92,300.0796,309.3004,299.3521,308.5811,0,1
93,300.09,302.7,297.3,299.6,0,1
94,304.48,305.44,302.2,302.89,0,1
95,300.01,304.19,299.8,303.86,0,1
98,295.53,301.54,293.21,299.97,0,1
99,295.86,298.69,294.8,296.17,0,1
100,295.589,296.958,292.583,295.204,0,1
101,289.86,293.02,289.44,292.43,0,1
102,288.07,289.71,286.38,288.82,0,1
TIMEZONE_OFFSET=-240
a1300132800,284.71,288.86,283.73,286.11,0,1
1,284.5,285.21,277.47,278.47,0,1
2,278.2714,284.6101,275.3644,283.721,0,1
3,280.4,284.22,279.99,281.96,0,1
4,280.25,283.71,279.59,282.04,0,1
7,287.96,289.61,284.23,284.82,0,1
8,288.37,289.33,285.97,288.35,0,1
9,290.79,290.93,285.71,287.31,0,1
10,293.15,293.9,289.11,292.42,0,1
11,289.58,293.16,289.33,293.15,0,1
14,287.39,292.2,287.07,290.74,0,1
15,290.57,290.65,286.22,287.71,0,1
16,290.6291,292.4572,290.0007,291.8978,0,1
17,293.0866,293.7865,290.5791,291.2085,0,1
18,295.6,297.3,294.09,294.09,0,1
21,293.55,297.07,291.26,296.2,0,1
22,284.26,290.45,282.56,290.25,0,1
23,286.8,287.29,283.72,285.8,0,1
24,289.71,290.03,286.81,287.58,0,1
25,288.7909,292.1526,288.741,292.1508,0,1
28,288.4,288.76,286.21,287.81,0,1
29,285.02,288.169,283.741,287.212,0,1
30,287.85,288.51,285.59,287.47,0,1
31,288.97,289.44,285.76,287.31,0,1
32,265.08,272.6,264.76,272.37,0,1
35,263.157,263.568,259.24,262.947,0,1
36,260.5,265.17,260.19,264.71,0,1
37,262.6,263.15,260.43,262.69,0,1
38,262.29,263.88,260.93,263.48,0,1
42,262.26,263.24,260.74,262.36,0,1
43,266.1436,268.4512,262.3424,262.9967,0,1
44,268.61,268.79,266.91,268.73,0,1
45,268.716,269.354,266.773,268.761,0,1
46,271.78,271.78,268.99,269.73,0,1
49,269.01,272.59,268.29,272.58,0,1
50,266.68,270.73,264.55,268.3,0,1
51,267.63,269.23,266.24,267.32,0,1
52,266.8679,269.4409,265.4842,266.6631,0,1
53,267.38,270.46,267.32,268.81,0,1
56,268.57,268.98,265.28,267.23,0,1
57,271.06,271.94,268.5,269.73,0,1
58,267.4573,271.5018,266.5782,269.7999,0,1
59,267.26,268.2,265.19,267.35,0,1
60,264.51,267.69,264.26,267.04,0,1
63,258.95,263.37,257.94,262.89,0,1
64,264.96,265.34,257.26,257.46,0,1
65,264.64,264.9,262.59,264.51,0,1
66,265.36,268,264.6,266.1,0,1
67,261.75,265.73,261.3,265.63,0,1
70,258.94,259.74,256.44,258.04,0,1
71,258.871,261.719,258.816,259.925,0,1
72,259.58,261.12,258.37,258.41,0,1
73,258.81,260.8,257.24,258.59,0,1
74,260.19,260.63,257.89,258.98,0,1
78,264.25,264.26,261.49,262.24,0,1
79,262.5372,266.3334,262.3923,263.756,0,1
80,263.77,264.88,260.98,263.52,0,1
81,261.28,263.54,260.49,260.74,0,1
84,260.2695,263.1457,259.3654,262.6571,0,1
85,259.26,262.05,259.24,261.18,0,1
86,259.33,260.36,257.63,258.01,0,1
87,258.11,259.74,257.56,259.74,0,1
88,254.498,258.087,254.39,256.783,0,1
91,252.11,254.84,250.83,254.74,0,1
92,253.93,256.78,253.24,253.82,0,1
93,251.22,253.92,250.05,252.26,0,1
94,249.93,253.81,248.09,251.15,0,1
95,242.27,253.09,242.16,252.84,0,1
98,242.05,242.87,239.38,242.26,0,1
99,246.254,246.723,242.125,243.351,0,1
100,243.259,245.929,243.122,245.479,0,1
101,239.87,241.19,236.63,240.82,0,1
102,237.2,240.13,236.27,240.1,0,1
105,241.2,244,236.6,236.8,0,1
106,246.5782,247.8556,241.768,241.768,0,1
107,248.54,249.87,245.94,248.02,0,1
108,252.94,253.08,250.5,250.74,0,1
109,260.253,260.329,252.937,253.117,0,1
113,265.95,267.43,262.39,262.39,0,1
114,267.41,268.99,266.25,266.48,0,1
115,273.03,275.06,267.67,270.23,0,1
116,265.73,268.56,263.37,266.21,0,1
119,263.38,267.72,262.49,263.83,0,1
120,266.74,269.44,262.74,263.82,0,1
121,268.861,271.728,267.974,268.232,0,1
122,264.21,270.73,263.1,269.29,0,1
123,298.5112,299.8249,293.786,298.4512,0,1
126,297.17,300.72,295.7,295.95,0,1
127,300.97,302.04,297.47,297.77,0,1
128,297.38,301.11,297.38,300.79,0,1
129,303.19,303.73,296.71,296.72,0,1
130,308.81,309.44,301.83,302.39,0,1
133,309.1805,312.3919,306.1935,306.3733,0,1
134,310.9487,313.4359,308.3004,308.716,0,1
135,303.31,310.16,302.07,308.28,0,1
136,305.16,307.68,301.2,302.29,0,1
137,301.54,307.17,301.54,301.81,0,1
140,303.08,307.44,299.29,305.3,0,1
141,296.773,299.111,291.521,302.697,0,1
142,300.284,301.198,291.521,296.743,0,1
143,288.47,299.13,288.45,296.95,0,1
144,289.23,294.705,280.719,290.981,0,1
147,272.74,284.22,271.9,281.21,0,1
148,286.42,287.02,270.23,280.22,0,1
149,274.23,281.78,273.59,280.41,0,1
150,280.78,283.97,273.93,276.63,0,1
151,281.6,284.96,279.92,284.47,0,1
154,278.34,282.21,272.75,276.44,0,1
155,269.23,275.94,264.88,275.94,0,1
156,266.31,271.57,265.12,269.74,0,1
157,252.19,262.18,249.99,261.47,0,1
158,245.21,257.18,245.18,249.42,0,1
161,248.84,253.25,247.02,251.75,0,1
162,259.151,260.444,249.279,251.498,0,1
163,261.38,264.74,258.36,259.41,0,1
164,259.76,268.37,258.89,264.92,0,1
165,263.167,264.962,256.313,259.735,0,1
168,269.27,269.455,266.514,267.013,0,1
169,270.08,271.22,265.14,268.83,0,1
170,270.21,272.88,267.73,272.1,0,1
171,265.984,271.643,265.342,270.105,0,1
172,262.1576,263.6959,260.1046,261.9728,0,1
176,260.83,261.12,254.99,255.14,0,1
177,266.748,267.702,263.436,264.96,0,1
178,267.21,269.28,265.68,266.63,0,1
179,262.16,267.06,260.33,265.43,0,1
182,264.79,265.73,258.49,258.72,0,1
183,264.5,266.67,261.44,265.73,0,1
184,265.77,268.21,262.65,266.03,0,1
185,271.01,272.22,267.01,267.48,0,1
186,273.07,273.15,271.3,272.13,0,1
189,273.06,274.68,267.42,269.9,0,1
190,273.039,278.981,271.064,274.425,0,1
191,269.33,277.22,269.16,273.57,0,1
192,260.07,264.124,256.743,262.862,0,1
193,262.49,262.95,256.99,258.02,0,1
196,265.68,266.2,256.37,263.36,0,1
197,269.4,273.25,267.76,268.83,0,1
198,264.16,271.74,263.59,270.48,0,1
199,263.49,268.38,259.45,267.75,0,1
200,257.26,261.74,256.93,259.84,0,1
203,247.51,255.74,247.25,254.67,0,1
204,250.699,251.468,240.058,244.77,0,1
205,252.1,253.65,240.14,247.93,0,1
206,257.1,257.36,251.05,253.5,0,1
207,257.3,259.99,254.89,258.16,0,1
210,268.32,268.47,261.34,262.33,0,1
211,271.32,273.13,266.46,266.46,0,1
212,273.98,277.34,272.04,273.79,0,1
213,279.22,279.22,273.74,274.74,0,1
214,295.54,299.5,293.49,299.44,0,1
217,290.91,295.62,288.71,291.57,0,1
218,294.96,295.98,288.41,289.8,0,1
219,290.06,295.73,289.32,293.38,0,1
220,291.54,294.15,289.47,290.66,0,1
221,294.95,296.08,293.06,294.46,0,1
224,297.91,299.69,292.96,293.07,0,1
225,291.29,297.2,291.13,296.25,0,1
226,292.86,294.79,286.14,294.48,0,1
227,299.04,301.05,296.35,298.91,0,1
228,299.77,300.85,296.83,296.96,0,1
231,296.02,299.55,295.54,297.25,0,1
232,289.04,292.46,288.09,289.76,0,1
233,292.12,293.69,289.95,292.16,0,1
234,298.45,298.45,291.57,293.21,0,1
235,297.77,299.57,295.92,296.45,0,1
TIMEZONE_OFFSET=-300
a1320699600,303.86,304.09,295.82,296.36,0,1
1,305.86,306.88,301.5,304.2,0,1
2,300.17,304.39,299.03,301.83,0,1
3,297.2425,302.6707,295.4842,302.6645,0,1
4,303.87,305.74,299,300.35,0,1
7,306.19,308.73,303.59,303.7,0,1
8,307.97,308.73,304.94,306.09,0,1
9,305.43,308.84,305,305.73,0,1
10,300.13,305.84,298.09,304.72,0,1
11,297.14,301.95,296.58,300.7,0,1
14,290.18,293.96,285.76,293.59,0,1
15,289.71,292.19,287.33,289.71,0,1
16,284.77,289.83,284.77,287.39,0,1
a1322244000,281.22,286.85,280.38,282.31,0,1
a1322514000,293.8,294.12,287.96,289.4,0,1
1,291.17,294.88,290.37,293.65,0,1
2,299.4,299.46,295.75,298.68,0,1
3,306.58,307.69,299.2,299.7,0,1
4,309.87,311.69,307.82,308.22,0,1
7,312.51,315.63,310.89,313.51,0,1
8,311.57,314,309.81,311.18,0,1
9,311.38,312.52,308.74,310.53,0,1
10,307.72,313.41,307.34,310.21,0,1
11,313.4,314.25,308.2,308.69,0,1
14,312.38,312.78,309.83,310.63,0,1
15,312.5022,317.9617,311.1136,314.0656,0,1
16,308.726,311.848,305.939,310.613,0,1
17,309.46,311.69,309.04,310.95,0,1
18,312.67,314.35,310.42,311.85,0,1
21,310.6,313.94,309.69,313.69,0,1
22,314.87,315.6,313.68,313.69,0,1
23,312.6,315.59,309.17,314.69,0,1
